school_a,school_b,distance_miles,is_edge_case,source
Ithaca,St. Mary's (MD),409.0,False,ncaa_verified
Ithaca,St. Norbert,882.0,False,ncaa_verified
Ithaca,St. Vincent,293.0,False,ncaa_verified
Ithaca,Stevens,224.0,False,ncaa_verified
Ithaca,Suffolk,333.0,False,ncaa_verified
Ithaca,SUNY Cobleskill,123.0,False,ncaa_verified
Ithaca,SUNY Geneseo,114.0,False,ncaa_verified
Ithaca,SUNY New Paltz,174.0,False,ncaa_verified
Ithaca,TCNJ,227.0,False,ncaa_verified
Ithaca,Texas Lutheran,1756.0,False,ncaa_verified
Ithaca,Transylvania,657.0,False,ncaa_verified
Ithaca,Trine,514.0,True,ncaa_verified
Ithaca,Trinity (CT),278.0,False,ncaa_verified
Ithaca,Trinity (TX),1781.0,False,ncaa_verified
Ithaca,Tufts,339.0,False,ncaa_verified
Ithaca,UC Santa Cruz,2852.0,False,ncaa_verified
Ithaca,Union (NY),158.0,False,ncaa_verified
Ithaca,University of New England,421.0,False,ncaa_verified
Ithaca,Ursinus,216.0,False,ncaa_verified
Ithaca,UW-Eau Claire,991.0,False,ncaa_verified
Ithaca,UW-La Crosse,956.0,False,ncaa_verified
Ithaca,UW-Oshkosh,850.0,False,ncaa_verified
Ithaca,UW-Stevens Point,937.0,False,ncaa_verified
Ithaca,UW-Stout,1017.0,False,ncaa_verified
Ithaca,UW-Superior,1137.0,False,ncaa_verified
Ithaca,UW-Whitewater,779.0,False,ncaa_verified
Ithaca,Vassar,187.0,False,ncaa_verified
Ithaca,Wartburg,982.0,False,ncaa_verified
Ithaca,Washington & Jefferson,343.0,False,ncaa_verified
Ithaca,Washington & Lee,470.0,False,ncaa_verified
Ithaca,WashU,885.0,False,ncaa_verified
Ithaca,Webster,894.0,False,ncaa_verified
Ithaca,Western New England,254.0,False,ncaa_verified
Ithaca,Westfield St.,243.0,False,ncaa_verified
Ithaca,Westminster (MO),986.0,False,ncaa_verified
Ithaca,Wheaton (IL),699.0,False,ncaa_verified
Ithaca,Whitman,2607.0,False,ncaa_verified
Ithaca,Whittier,2670.0,False,ncaa_verified
Ithaca,Widener,235.0,False,ncaa_verified
Ithaca,Willamette,2826.0,False,ncaa_verified
Ithaca,William Paterson,215.0,False,ncaa_verified
Ithaca,Williams,202.0,False,ncaa_verified
Ithaca,Wisconsin Lutheran,770.0,False,ncaa_verified
Ithaca,Wittenberg,511.0,True,ncaa_verified
Ithaca,WPI,296.0,False,ncaa_verified
Ithaca,York (PA),257.0,False,ncaa_verified
John Carroll,John Jay,456.0,False,ncaa_verified
John Carroll,Johns Hopkins,367.0,False,ncaa_verified
John Carroll,Johnson & Wales (RI),628.0,False,ncaa_verified
John Carroll,Knox,524.0,False,ncaa_verified
John Carroll,La Roche,115.0,False,ncaa_verified
John Carroll,La Verne,2327.0,False,ncaa_verified
John Carroll,LaGrange,777.0,False,ncaa_verified
John Carroll,Lancaster Bib,355.0,False,ncaa_verified
John Carroll,Lawrence,551.0,False,ncaa_verified
John Carroll,Lebanon Val,341.0,False,ncaa_verified
John Carroll,Lehman,460.0,False,ncaa_verified
John Carroll,Linfield,2501.0,False,ncaa_verified
John Carroll,Loras,535.0,False,ncaa_verified
John Carroll,Luther,650.0,False,ncaa_verified
John Carroll,Lyon,810.9,False,osrm
John Carroll,Maine-Farmington,807.9,False,osrm
John Carroll,Maine-Maritime,871.0,False,ncaa_verified
John Carroll,Manhattanville,477.0,False,ncaa_verified
John Carroll,Marietta,160.0,False,ncaa_verified
John Carroll,Martin Luther,816.0,False,ncaa_verified
John Carroll,Mary Hardin-Baylor,1322.0,False,ncaa_verified
John Carroll,Mary Washington,408.0,False,ncaa_verified
John Carroll,Marymount,359.0,False,ncaa_verified
John Carroll,Maryville,569.7,False,ncaa_verified
John Carroll,Mass-Boston,637.0,False,osrm
John Carroll,Mass-Dartmouth,604.0,False,ncaa_verified
John Carroll,McDaniel,321.0,False,ncaa_verified
John Carroll,McMurry,1354.0,False,ncaa_verified
John Carroll,Merchant Marine,474.0,False,ncaa_verified
John Carroll,Messiah,318.0,False,ncaa_verified
John Carroll,Middlebury,549.0,False,ncaa_verified
John Carroll,Millikin,490.0,True,ncaa_verified
John Carroll,Millsaps,936.0,False,ncaa_verified
John Carroll,Minn-Morris,918.0,False,ncaa_verified
John Carroll,Misericordia,343.0,False,ncaa_verified
John Carroll,MIT,632.0,False,ncaa_verified
John Carroll,Mitchell,575.0,False,ncaa_verified
John Carroll,Montclair St.,440.0,False,ncaa_verified
John Carroll,Moravian,399.0,False,ncaa_verified
John Carroll,Morrisville St.,363.0,False,ncaa_verified
John Carroll,MSOE,447.0,False,ncaa_verified
John Carroll,Mt. Aloysius,198.0,False,ncaa_verified
John Carroll,Mt. St. Joseph,261.0,False,ncaa_verified
John Carroll,Mt. St. Mary,461.0,False,ncaa_verified
John Carroll,Mt. St. Vincent,462.0,False,ncaa_verified
John Carroll,Mt. Union,59.8,False,ncaa_verified
John Carroll,Muhlenberg,391.0,False,ncaa_verified
John Carroll,Nazareth,258.0,False,ncaa_verified
John Carroll,NC Wesleyan,579.0,False,ncaa_verified
John Carroll,Nebraska Wesleyan,853.8,False,osrm
John Carroll,Neumann,412.0,False,ncaa_verified
John Carroll,New Jersey City,452.0,False,ncaa_verified
John Carroll,Northwestern (MN),762.0,False,ncaa_verified
John Carroll,Notre Dame (MD),371.0,False,ncaa_verified
John Carroll,NYU,454.0,False,ncaa_verified
John Carroll,Oberlin,46.0,False,ncaa_verified
John Carroll,Occidental,2353.0,False,ncaa_verified
John Carroll,Oglethorpe,713.0,False,ncaa_verified
John Carroll,Ohio Northern,162.0,False,ncaa_verified
John Carroll,Ohio Wesleyan,131.0,False,ncaa_verified
John Carroll,Oswego St.,327.0,False,ncaa_verified
John Carroll,Otterbein,138.9,False,ncaa_verified
John Carroll,Pacific,2488.0,False,ncaa_verified
John Carroll,Penn State-Abington,424.0,False,ncaa_verified
John Carroll,Penn State-Behrend,98.0,False,ncaa_verified
John Carroll,Pfeiffer,516.0,True,ncaa_verified
John Carroll,Piedmont,658.0,False,ncaa_verified
John Carroll,Pitt-Greensburg,150.7,False,osrm
John Carroll,Plattsburgh St.,557.0,False,ncaa_verified
John Carroll,Pomona-Pitzer,2327.0,False,ncaa_verified
John Carroll,Principia,578.0,False,ncaa_verified
John Carroll,PSU-Harrisburg,329.0,False,ncaa_verified
John Carroll,Puget Sound,2389.0,False,ncaa_verified
John Carroll,Randolph Col,474.0,False,ncaa_verified
John Carroll,Randolph-Macon,446.0,False,ncaa_verified
John Carroll,Redlands,2324.0,False,ncaa_verified
John Carroll,Rensselaer,472.0,False,ncaa_verified
John Carroll,Rhode Island College,628.0,False,ncaa_verified
John Carroll,Rhodes,726.7,False,osrm
John Carroll,Ripon,530.0,False,ncaa_verified
John Carroll,Rivier,646.0,False,ncaa_verified
John Carroll,Roanoke,415.1,False,osrm
John Carroll,Rochester,253.0,False,ncaa_verified
John Carroll,Rochester Tech,252.0,False,ncaa_verified
John Carroll,Roger Williams,646.0,False,ncaa_verified
John Carroll,Rowan,444.0,False,ncaa_verified
John Carroll,Sage,473.0,False,ncaa_verified
John Carroll,Salem St.,654.0,False,ncaa_verified
John Carroll,Scranton,366.0,False,ncaa_verified
John Carroll,Shenandoah,308.0,False,ncaa_verified
John Carroll,Simpson (IA),688.0,False,ncaa_verified
John Carroll,Skidmore,465.0,False,ncaa_verified
John Carroll,Smith,558.0,False,ncaa_verified
John Carroll,Southern Maine,738.0,False,ncaa_verified
John Carroll,Southern Virginia,433.0,False,ncaa_verified
John Carroll,Spalding,352.0,False,ncaa_verified
John Carroll,Springfield,553.0,False,ncaa_verified
John Carroll,St. Benedict,836.0,False,ncaa_verified
John Carroll,St. Elizabeth,434.0,False,ncaa_verified
John Carroll,St. John Fisher,259.0,False,ncaa_verified
John Carroll,St. Joseph (CT),554.0,False,ncaa_verified
John Carroll,St. Joseph's (LI),512.0,True,ncaa_verified
John Carroll,St. Joseph's (ME),751.0,False,ncaa_verified
John Carroll,St. Lawrence,455.0,False,ncaa_verified
John Carroll,St. Mary's (MD),437.0,False,ncaa_verified
John Carroll,St. Mary's (MN),662.2,False,ncaa_verified
John Carroll,St. Norbert,561.0,False,ncaa_verified
John Carroll,St. Thomas (TX),1306.8,False,osrm
John Carroll,St. Vincent,162.0,False,ncaa_verified
John Carroll,Stevens,452.0,False,ncaa_verified
John Carroll,Suffolk,634.0,False,ncaa_verified
John Carroll,SUNY Cobleskill,439.0,False,ncaa_verified
John Carroll,SUNY Geneseo,236.0,False,ncaa_verified
John Carroll,SUNY New Paltz,477.0,False,ncaa_verified
John Carroll,SUNYIT,378.3,False,osrm
John Carroll,Susquehanna,290.2,False,ncaa_verified
John Carroll,TCNJ,446.0,False,ncaa_verified
John Carroll,Texas Lutheran,1435.0,False,ncaa_verified
John Carroll,Transylvania,336.0,False,ncaa_verified
John Carroll,Trine,195.0,False,ncaa_verified
John Carroll,Trinity (CT),553.6,False,ncaa_verified
John Carroll,Trinity (TX),1458.0,False,ncaa_verified
John Carroll,Tufts,640.0,False,ncaa_verified
John Carroll,UC Santa Cruz,2532.0,False,ncaa_verified
John Carroll,Union (NY),451.8,False,ncaa_verified
John Carroll,University of New England,724.0,False,ncaa_verified
John Carroll,Ursinus,417.0,False,ncaa_verified
John Carroll,UW-Eau Claire,672.0,False,ncaa_verified
John Carroll,UW-La Crosse,636.0,False,ncaa_verified
John Carroll,UW-Oshkosh,531.0,False,ncaa_verified
John Carroll,UW-Platteville,540.2,False,ncaa_verified
John Carroll,UW-Stevens Point,617.0,False,ncaa_verified
John Carroll,UW-Stout,697.0,False,ncaa_verified
John Carroll,UW-Superior,817.0,False,ncaa_verified
John Carroll,UW-Whitewater,458.0,False,ncaa_verified
John Carroll,Vassar,480.0,True,ncaa_verified
John Carroll,Virginia Wesleyan,528.0,False,osrm
John Carroll,Wartburg,662.0,False,ncaa_verified
John Carroll,Washington & Jefferson,148.0,False,ncaa_verified
John Carroll,Washington & Lee,427.0,False,ncaa_verified
John Carroll,WashU,562.0,False,ncaa_verified
John Carroll,Webster,573.0,False,ncaa_verified
John Carroll,Wesleyan (CT),548.0,False,ncaa_verified
John Carroll,Western Connecticut,500.0,True,ncaa_verified
John Carroll,Western New England,555.0,False,ncaa_verified
John Carroll,Westfield St.,544.0,False,ncaa_verified
John Carroll,Westminster (MO),665.0,False,ncaa_verified
John Carroll,Wheaton (IL),380.0,False,ncaa_verified
John Carroll,Whitman,2287.0,False,ncaa_verified
John Carroll,Whittier,2351.0,False,ncaa_verified
John Carroll,Whitworth,2124.6,False,osrm
John Carroll,Widener,426.0,False,ncaa_verified
John Carroll,Willamette,2507.0,False,ncaa_verified
John Carroll,William Paterson,443.0,False,ncaa_verified
John Carroll,Williams,504.0,True,ncaa_verified
John Carroll,Wisconsin Lutheran,450.0,False,ncaa_verified
John Carroll,Wittenberg,190.0,False,ncaa_verified
John Carroll,WPI,598.0,False,ncaa_verified
John Carroll,Yeshiva,457.0,False,ncaa_verified
John Carroll,York (PA),339.0,False,ncaa_verified
John Jay,Johns Hopkins,195.0,False,ncaa_verified
John Jay,Knox,963.0,False,ncaa_verified
John Jay,La Roche,383.0,False,ncaa_verified
John Jay,La Verne,2751.0,False,ncaa_verified
John Jay,LaGrange,937.0,False,ncaa_verified
John Jay,Lebanon Val,160.0,False,ncaa_verified
John Jay,Loras,972.0,False,ncaa_verified
John Jay,Maine-Maritime,453.0,False,ncaa_verified
John Jay,Manhattanville,29.0,False,ncaa_verified
John Jay,Marietta,499.0,True,ncaa_verified
John Jay,Mary Hardin-Baylor,1689.0,False,ncaa_verified
John Jay,Mary Washington,286.0,False,ncaa_verified
John Jay,Marymount,241.0,False,ncaa_verified
John Jay,Mass-Dartmouth,267.0,False,ncaa_verified
John Jay,Merchant Marine,25.0,False,ncaa_verified
John Jay,Messiah,185.0,False,ncaa_verified
John Jay,Middlebury,271.0,False,ncaa_verified
John Jay,Millikin,883.0,False,ncaa_verified
John Jay,Millsaps,1207.0,False,ncaa_verified
John Jay,Minn-Morris,1356.0,False,ncaa_verified
John Jay,MIT,211.0,False,ncaa_verified
John Jay,Mt. St. Mary,226.0,False,ncaa_verified
John Jay,Mt. St. Vincent,12.0,False,ncaa_verified
John Jay,Nazareth,329.0,False,ncaa_verified
John Jay,New Jersey City,11.0,False,ncaa_verified
John Jay,Northwestern (MN),1200.0,False,ncaa_verified
John Jay,Notre Dame (MD),193.0,False,ncaa_verified
John Jay,NYU,5.0,False,ncaa_verified
John Jay,Oberlin,488.0,True,ncaa_verified
John Jay,Ohio Northern,579.0,False,ncaa_verified
John Jay,Ohio Wesleyan,549.0,False,ncaa_verified
John Jay,Penn State-Behrend,435.0,False,ncaa_verified
John Jay,PSU-Harrisburg,180.0,False,ncaa_verified
John Jay,Puget Sound,2828.0,False,ncaa_verified
John Jay,Randolph-Macon,323.0,False,ncaa_verified
John Jay,Redlands,2719.0,False,ncaa_verified
John Jay,Rhode Island College,181.0,False,ncaa_verified
John Jay,Ripon,967.0,False,ncaa_verified
John Jay,Roger Williams,196.0,False,ncaa_verified
John Jay,Rowan,110.0,False,ncaa_verified
John Jay,Scranton,124.0,False,ncaa_verified
John Jay,Shenandoah,288.0,False,ncaa_verified
John Jay,Skidmore,183.0,False,ncaa_verified
John Jay,Smith,160.0,False,ncaa_verified
John Jay,Southern Virginia,417.0,False,ncaa_verified
John Jay,Springfield,142.0,False,ncaa_verified
John Jay,St. Elizabeth,34.0,False,ncaa_verified
John Jay,St. John Fisher,330.0,False,ncaa_verified
John Jay,St. Joseph (CT),120.0,False,ncaa_verified
John Jay,St. Joseph's (ME),331.0,False,ncaa_verified
John Jay,St. Mary's (MD),283.0,False,ncaa_verified
John Jay,St. Norbert,999.0,False,ncaa_verified
John Jay,St. Vincent,328.0,False,ncaa_verified
John Jay,Stevens,6.0,False,ncaa_verified
John Jay,Suffolk,214.0,False,ncaa_verified
John Jay,SUNY Cobleskill,172.0,False,ncaa_verified
John Jay,SUNY New Paltz,80.0,False,ncaa_verified
John Jay,TCNJ,63.0,False,ncaa_verified
John Jay,Transylvania,708.0,False,ncaa_verified
John Jay,Trine,632.0,False,ncaa_verified
John Jay,Trinity (CT),119.0,False,ncaa_verified
John Jay,Trinity (TX),1825.0,False,ncaa_verified
John Jay,Tufts,218.0,False,ncaa_verified
John Jay,University of New England,300.0,False,ncaa_verified
John Jay,UW-La Crosse,1074.0,False,ncaa_verified
John Jay,UW-Oshkosh,968.0,False,ncaa_verified
John Jay,UW-Stout,1135.0,False,ncaa_verified
John Jay,UW-Superior,1255.0,False,ncaa_verified
John Jay,UW-Whitewater,896.0,False,ncaa_verified
John Jay,Vassar,79.0,False,ncaa_verified
John Jay,Wartburg,1098.0,False,ncaa_verified
John Jay,Washington & Jefferson,381.0,False,ncaa_verified
John Jay,Washington & Lee,413.0,False,ncaa_verified
John Jay,WashU,957.0,False,ncaa_verified
John Jay,Webster,966.0,False,ncaa_verified
John Jay,Western New England,145.0,False,ncaa_verified
John Jay,Westminster (MO),1059.0,False,ncaa_verified
John Jay,Whitman,2725.0,False,ncaa_verified
John Jay,Whittier,2775.0,False,ncaa_verified
John Jay,Widener,113.0,False,ncaa_verified
John Jay,Willamette,2945.0,False,ncaa_verified
John Jay,Wisconsin Lutheran,888.0,False,ncaa_verified
John Jay,Wittenberg,583.0,False,ncaa_verified
Johns Hopkins,Johnson & Wales (RI),372.0,False,ncaa_verified
Johns Hopkins,Knox,832.0,False,ncaa_verified
Johns Hopkins,La Roche,257.0,False,ncaa_verified
Johns Hopkins,La Verne,2614.0,False,ncaa_verified
Johns Hopkins,LaGrange,746.0,False,ncaa_verified
Johns Hopkins,Lancaster Bib,78.0,False,ncaa_verified
Johns Hopkins,Lawrence,899.0,False,ncaa_verified
Johns Hopkins,Lebanon Val,98.0,False,ncaa_verified
Johns Hopkins,Lehman,198.2,False,osrm
Johns Hopkins,Linfield,2849.0,False,ncaa_verified
Johns Hopkins,Loras,882.0,False,ncaa_verified
Johns Hopkins,Luther,999.0,False,ncaa_verified
Johns Hopkins,Lyon,1035.3,False,osrm
Johns Hopkins,Maine-Farmington,575.0,False,osrm
Johns Hopkins,Maine-Maritime,646.0,False,ncaa_verified
Johns Hopkins,Manhattanville,223.0,False,ncaa_verified
Johns Hopkins,Marietta,329.0,False,ncaa_verified
Johns Hopkins,Martin Luther,1164.0,False,ncaa_verified
Johns Hopkins,Mary Hardin-Baylor,1504.0,False,ncaa_verified
Johns Hopkins,Mary Washington,95.0,False,ncaa_verified
Johns Hopkins,Marymount,50.0,False,ncaa_verified
Johns Hopkins,Maryville,824.6,False,ncaa_verified
Johns Hopkins,Mass-Boston,401.4,False,osrm
Johns Hopkins,Mass-Dartmouth,460.0,False,ncaa_verified
Johns Hopkins,McDaniel,37.0,False,ncaa_verified
Johns Hopkins,McMurry,1550.0,False,ncaa_verified
Johns Hopkins,Merchant Marine,218.0,False,ncaa_verified
Johns Hopkins,Messiah,83.0,False,ncaa_verified
Johns Hopkins,Middlebury,453.0,False,ncaa_verified
Johns Hopkins,Millikin,747.0,False,ncaa_verified
Johns Hopkins,Millsaps,1020.0,False,ncaa_verified
Johns Hopkins,Minn-Morris,1266.0,False,ncaa_verified
Johns Hopkins,Misericordia,197.0,False,ncaa_verified
Johns Hopkins,MIT,404.0,False,ncaa_verified
Johns Hopkins,Mitchell,320.0,False,ncaa_verified
Johns Hopkins,Montclair St.,196.0,False,ncaa_verified
Johns Hopkins,Moravian,160.0,False,ncaa_verified
Johns Hopkins,Morrisville St.,326.0,False,ncaa_verified
Johns Hopkins,MSOE,795.0,False,ncaa_verified
Johns Hopkins,Mt. Aloysius,185.0,False,ncaa_verified
Johns Hopkins,Mt. St. Joseph,514.0,True,ncaa_verified
Johns Hopkins,Mt. St. Mary,255.0,False,ncaa_verified
Johns Hopkins,Mt. St. Vincent,206.0,False,ncaa_verified
Johns Hopkins,Mt. Union,329.5,False,ncaa_verified
Johns Hopkins,Muhlenberg,141.0,False,ncaa_verified
Johns Hopkins,Nazareth,339.0,False,ncaa_verified
Johns Hopkins,NC Wesleyan,264.0,False,ncaa_verified
Johns Hopkins,Nebraska Wesleyan,1202.0,False,osrm
Johns Hopkins,Neumann,88.0,False,ncaa_verified
Johns Hopkins,New Jersey City,189.0,False,ncaa_verified
Johns Hopkins,Northwestern (MN),1111.0,False,ncaa_verified
Johns Hopkins,Notre Dame (MD),8.0,False,ncaa_verified
Johns Hopkins,NYU,193.0,False,ncaa_verified
Johns Hopkins,Oberlin,398.0,False,ncaa_verified
Johns Hopkins,Occidental,2640.0,False,ncaa_verified
Johns Hopkins,Oglethorpe,669.0,False,ncaa_verified
Johns Hopkins,Ohio Northern,489.0,True,ncaa_verified
Johns Hopkins,Ohio Wesleyan,425.0,False,ncaa_verified
Johns Hopkins,Oswego St.,373.0,False,ncaa_verified
Johns Hopkins,Otterbein,404.6,False,ncaa_verified
Johns Hopkins,Pacific,2836.0,False,ncaa_verified
Johns Hopkins,Penn State-Abington,113.5,False,ncaa_verified
Johns Hopkins,Penn State-Behrend,371.0,False,ncaa_verified
Johns Hopkins,Pfeiffer,405.0,False,ncaa_verified
Johns Hopkins,Piedmont,618.0,False,ncaa_verified
Johns Hopkins,Pitt-Greensburg,221.7,False,osrm
Johns Hopkins,Plattsburgh St.,494.0,True,ncaa_verified
Johns Hopkins,Pomona-Pitzer,2614.0,False,ncaa_verified
Johns Hopkins,Principia,835.0,False,ncaa_verified
Johns Hopkins,PSU-Harrisburg,84.0,False,ncaa_verified
Johns Hopkins,Puget Sound,2738.0,False,ncaa_verified
Johns Hopkins,Randolph Col,220.0,False,ncaa_verified
Johns Hopkins,Randolph-Macon,132.0,False,ncaa_verified
Johns Hopkins,Redlands,2583.0,False,ncaa_verified
Johns Hopkins,Rensselaer,343.0,False,ncaa_verified
Johns Hopkins,Rhode Island College,374.0,False,ncaa_verified
Johns Hopkins,Rhodes,902.3,False,osrm
Johns Hopkins,Ripon,877.0,False,ncaa_verified
Johns Hopkins,Rivier,418.0,False,ncaa_verified
Johns Hopkins,Roanoke,271.7,False,osrm
Johns Hopkins,Rochester,342.0,False,ncaa_verified
Johns Hopkins,Rochester Tech,335.0,False,ncaa_verified
Johns Hopkins,Roger Williams,389.0,False,ncaa_verified
Johns Hopkins,Rowan,100.0,False,ncaa_verified
Johns Hopkins,Sage,333.0,False,ncaa_verified
Johns Hopkins,Salem St.,425.0,False,ncaa_verified
Johns Hopkins,Scranton,201.0,False,ncaa_verified
Johns Hopkins,Shenandoah,100.0,False,ncaa_verified
Johns Hopkins,Simpson (IA),1037.0,False,ncaa_verified
Johns Hopkins,Skidmore,372.0,False,ncaa_verified
Johns Hopkins,Smith,353.0,False,ncaa_verified
Johns Hopkins,Southern Maine,509.0,True,ncaa_verified
Johns Hopkins,Southern Virginia,232.0,False,ncaa_verified
Johns Hopkins,Spalding,607.8,False,ncaa_verified
Johns Hopkins,Springfield,335.0,False,ncaa_verified
Johns Hopkins,St. Benedict,1184.0,False,ncaa_verified
Johns Hopkins,St. Elizabeth,197.0,False,ncaa_verified
Johns Hopkins,St. John Fisher,340.0,False,ncaa_verified
Johns Hopkins,St. Joseph (CT),312.0,False,ncaa_verified
Johns Hopkins,St. Joseph's (LI),249.0,False,ncaa_verified
Johns Hopkins,St. Joseph's (ME),524.0,False,ncaa_verified
Johns Hopkins,St. Lawrence,466.0,False,ncaa_verified
Johns Hopkins,St. Mary's (MD),98.0,False,ncaa_verified
Johns Hopkins,St. Mary's (MN),1007.8,False,ncaa_verified
Johns Hopkins,St. Norbert,910.0,False,ncaa_verified
Johns Hopkins,St. Thomas (TX),1445.0,False,osrm
Johns Hopkins,St. Vincent,201.0,False,ncaa_verified
Johns Hopkins,Stevens,190.0,False,ncaa_verified
Johns Hopkins,Suffolk,407.0,False,ncaa_verified
Johns Hopkins,SUNY Cobleskill,355.0,False,ncaa_verified
Johns Hopkins,SUNY Geneseo,306.0,False,ncaa_verified
Johns Hopkins,SUNY New Paltz,269.0,False,ncaa_verified
Johns Hopkins,SUNYIT,350.6,False,osrm
Johns Hopkins,Susquehanna,136.9,False,ncaa_verified
Johns Hopkins,TCNJ,140.0,False,ncaa_verified
Johns Hopkins,Texas Lutheran,1610.0,False,ncaa_verified
Johns Hopkins,Transylvania,538.0,False,ncaa_verified
Johns Hopkins,Trine,543.0,False,ncaa_verified
Johns Hopkins,Trinity (CT),297.8,False,ncaa_verified
Johns Hopkins,Trinity (TX),1640.0,False,ncaa_verified
Johns Hopkins,Tufts,414.0,False,ncaa_verified
Johns Hopkins,UC Santa Cruz,2880.0,False,ncaa_verified
Johns Hopkins,Union (NY),341.0,False,ncaa_verified
Johns Hopkins,University of New England,493.0,True,ncaa_verified
Johns Hopkins,Ursinus,122.0,False,ncaa_verified
Johns Hopkins,UW-Eau Claire,1019.0,False,ncaa_verified
Johns Hopkins,UW-La Crosse,981.0,False,ncaa_verified
Johns Hopkins,UW-Oshkosh,879.0,False,ncaa_verified
Johns Hopkins,UW-Platteville,885.9,False,ncaa_verified
Johns Hopkins,UW-Stevens Point,965.0,False,ncaa_verified
Johns Hopkins,UW-Stout,1045.0,False,ncaa_verified
Johns Hopkins,UW-Superior,1165.0,False,ncaa_verified
Johns Hopkins,UW-Whitewater,807.0,False,ncaa_verified
Johns Hopkins,Vassar,274.0,False,ncaa_verified
Johns Hopkins,Virginia Wesleyan,244.7,False,osrm
Johns Hopkins,Wartburg,1008.0,False,ncaa_verified
Johns Hopkins,Washington & Jefferson,245.0,False,ncaa_verified
Johns Hopkins,Washington & Lee,228.0,False,ncaa_verified
Johns Hopkins,WashU,820.0,False,ncaa_verified
Johns Hopkins,Webster,830.0,False,ncaa_verified
Johns Hopkins,Wesleyan (CT),291.2,False,osrm
Johns Hopkins,Western Connecticut,250.9,False,osrm
Johns Hopkins,Western New England,338.0,False,ncaa_verified
Johns Hopkins,Westfield St.,340.0,False,ncaa_verified
Johns Hopkins,Westminster (MO),922.0,False,ncaa_verified
Johns Hopkins,Wheaton (IL),728.0,False,ncaa_verified
Johns Hopkins,Whitman,2635.0,False,ncaa_verified
Johns Hopkins,Whittier,2639.0,False,ncaa_verified
Johns Hopkins,Whitworth,2474.0,False,osrm
Johns Hopkins,Widener,89.0,False,ncaa_verified
Johns Hopkins,Willamette,2854.0,False,ncaa_verified
Johns Hopkins,William Paterson,196.3,False,ncaa_verified
Johns Hopkins,Williams,375.0,False,ncaa_verified
Johns Hopkins,Wisconsin Lutheran,798.0,False,ncaa_verified
Johns Hopkins,Wittenberg,447.0,False,ncaa_verified
Johns Hopkins,WPI,371.0,False,ncaa_verified
Johns Hopkins,Yeshiva,195.1,False,osrm
Johns Hopkins,York (PA),52.0,False,ncaa_verified
Johnson & Wales (RI),Knox,1134.0,False,ncaa_verified
Johnson & Wales (RI),La Roche,561.0,False,ncaa_verified
Johnson & Wales (RI),LaGrange,1111.0,False,ncaa_verified
Johnson & Wales (RI),Lancaster Bib,340.0,False,ncaa_verified
Johnson & Wales (RI),Lawrence,1161.0,False,ncaa_verified
Johnson & Wales (RI),Lebanon Val,337.0,False,ncaa_verified
Johnson & Wales (RI),Linfield,3110.0,False,ncaa_verified
Johnson & Wales (RI),Loras,1144.0,False,ncaa_verified
Johnson & Wales (RI),Luther,1260.0,False,ncaa_verified
Johnson & Wales (RI),Maine-Maritime,295.0,False,ncaa_verified
Johnson & Wales (RI),Manhattanville,156.0,False,ncaa_verified
Johnson & Wales (RI),Marietta,676.0,False,ncaa_verified
Johnson & Wales (RI),Martin Luther,1426.0,False,ncaa_verified
Johnson & Wales (RI),Mary Hardin-Baylor,1865.0,False,ncaa_verified
Johnson & Wales (RI),Marymount,419.0,False,ncaa_verified
Johnson & Wales (RI),Maryville,1163.0,False,ncaa_verified
Johnson & Wales (RI),Mass-Dartmouth,187.0,False,ncaa_verified
Johnson & Wales (RI),McDaniel,396.0,False,ncaa_verified
Johnson & Wales (RI),McMurry,1912.0,False,ncaa_verified
Johnson & Wales (RI),Merchant Marine,178.0,False,ncaa_verified
Johnson & Wales (RI),Messiah,361.0,False,ncaa_verified
Johnson & Wales (RI),Middlebury,244.0,False,ncaa_verified
Johnson & Wales (RI),Millsaps,1384.0,False,ncaa_verified
Johnson & Wales (RI),Minn-Morris,1528.0,False,ncaa_verified
Johnson & Wales (RI),Montclair St.,194.0,False,ncaa_verified
Johnson & Wales (RI),MSOE,1056.0,False,ncaa_verified
Johnson & Wales (RI),Mt. Aloysius,465.0,False,ncaa_verified
Johnson & Wales (RI),Mt. St. Joseph,828.0,False,ncaa_verified
Johnson & Wales (RI),Mt. St. Mary,184.0,False,ncaa_verified
Johnson & Wales (RI),Mt. St. Vincent,170.0,False,ncaa_verified
Johnson & Wales (RI),Mt. Union,612.8,False,ncaa_verified
Johnson & Wales (RI),Muhlenberg,275.0,False,ncaa_verified
Johnson & Wales (RI),Nazareth,381.0,False,ncaa_verified
Johnson & Wales (RI),NC Wesleyan,630.0,False,ncaa_verified
Johnson & Wales (RI),Neumann,296.0,False,ncaa_verified
Johnson & Wales (RI),Northwestern (MN),1372.0,False,ncaa_verified
Johnson & Wales (RI),NYU,182.0,False,ncaa_verified
Johnson & Wales (RI),Oberlin,659.0,False,ncaa_verified
Johnson & Wales (RI),Occidental,2963.0,False,ncaa_verified
Johnson & Wales (RI),Oglethorpe,1034.0,False,ncaa_verified
Johnson & Wales (RI),Ohio Northern,751.0,False,ncaa_verified
Johnson & Wales (RI),Ohio Wesleyan,720.0,False,ncaa_verified
Johnson & Wales (RI),Oswego St.,336.0,False,ncaa_verified
Johnson & Wales (RI),Otterbein,732.2,False,ncaa_verified
